content,date,like,place,tags
은쥬투어 Day3⛰🏝#jejuisland,2021-08-19,47,Jeju-do,['#jejuisland']
문신돼지국밥충 제주 2일차🏕,2021-08-19,79,황우지해안,[]
#food #foodstagram #foodporn #foodie #foodphotography #foodblogger #foodstyling #foodpics #foodpic #foodlover #noodles #korea #jeju #음식 #제주도맛집 #제주도맛집추천#맛집추천 #맛집 #제주도 #우동#우동맛집 #회 #푸드스타그램#맞팔 #맞팔해요 #맞팔환영 #맞팔선팔환영 #좋반 #좋아요 #좋아요반사,2021-08-19,15,월정리해변,"['#food', '#foodstagram', '#foodporn', '#foodie', '#foodphotography', '#foodblogger', '#foodstyling', '#foodpics', '#foodpic', '#foodlover', '#noodles', '#korea', '#jeju', '#음식', '#제주도맛집', '#제주도맛집추천', '#맛집추천', '#맛집', '#제주도', '#우동', '#우동맛집', '#회', '#푸드스타그램', '#맞팔', '#맞팔해요', '#맞팔환영', '#맞팔선팔환영', '#좋반', '#좋아요', '#좋아요반사']"
Crab Jack in Jeju 🦀🌴🍺-인스타그램에서 보고 꼭 가봐야지 했던 곳! 웨이팅이 어마무시해서 브레이크 타임 지나고 4시40분쯤 갔는데도 앞에 대기 20팀..거의 한시간 반 기다렸지만 it was worth it! 야외와 실내 좌석 선택할 수 있는데 아묻따 야외로 했다!날이 더워 오전보단 저녁에 가길 잘했다 싶었다. 덤으로 일몰도 볼 수 있음!#제주도#제주도맛집#제주맛집#제주도여행#크랩잭#제주크랩잭#소통해요#여행에미치다,2021-08-19,6,"Jeju Island, South Korea","['#제주도', '#제주도맛집', '#제주맛집', '#제주도여행', '#크랩잭', '#제주크랩잭', '#소통해요', '#여행에미치다']"
_분기마다 보는 우아X 우당탕탕 겅쥬들이랑 공주놀이✨👸🏻#요즘내피드컨셉#벤자민버튼의시간은거꾸로간다 #곧또보는우리 캬캬 😆,2021-08-19,20,Lounge 38,"['#요즘내피드컨셉', '#벤자민버튼의시간은거꾸로간다', '#곧또보는우리']"
.막 찍어도 화보 같은 월정리 카페 콧수염고객님의 멋진 사진 감사합니다 🤳제주시 구좌읍 해맞이해안로 406 카페콧수염070-4131-8880방문해주신 모든 분들께 감사드립니다예쁜 사진 남겨주셔서 감사합니다 🌷#제주 #월정리해수욕장 #서귀포맛집 #제주애견동반카페 #월정리맛집 #성산맛집 #함덕맛집 #제주카페 #월정리카페콧수염 #제주시카페 #제주동쪽카페 #제주카페추천 #제주맛집 #월정리카페거리 #서귀포카페 #제주월정리카페 #구좌읍 #월정리카페 #제주도카페 #제주도선물 #월정리 #제주마카롱맛집 #월정리콧수염 #제주도맛집 #제주도 #월정리해변 #제주월정리 #월정 #제주도기념품 #제주도마카롱,2021-08-19,2,,"['#제주', '#월정리해수욕장', '#서귀포맛집', '#제주애견동반카페', '#월정리맛집', '#성산맛집', '#함덕맛집', '#제주카페', '#월정리카페콧수염', '#제주시카페', '#제주동쪽카페', '#제주카페추천', '#제주맛집', '#월정리카페거리', '#서귀포카페', '#제주월정리카페', '#구좌읍', '#월정리카페', '#제주도카페', '#제주도선물', '#월정리', '#제주마카롱맛집', '#월정리콧수염', '#제주도맛집', '#제주도', '#월정리해변', '#제주월정리', '#월정', '#제주도기념품', '#제주도마카롱']"
졸리면 안되는데..,2021-08-19,18,서귀포,[]
한라산 배경 제주도 최대의 녹차밭🍃오르지 않아도 예쁘다! (자기합리화),2021-08-19,161,오늘은 녹차한잔,[]
𝙿𝚎𝚛𝚏𝚎𝚌𝚝 𝚅𝚒𝚎𝚠🌈로나 때문에 해외여행은 못가지만#보래드베이커스 뷰는 해외여행을온 것 처럼 뷰가 완벽해요:)해외느낌 낭낭하게 나는 보래드베이커스에서 힐링과 #서귀피안호텔 에서 호캉스까지 어떤가요🤍 보래드베이커스는 연중무휴입니다😊,2021-08-19,,보래드베이커스,"['#보래드베이커스', '#서귀피안호텔']"
기특한 나. 귀여워...,2021-08-19,15,,[]
너무 먹고싶었던 고기국수👍,2021-08-19,35,서귀포,[]
🏝🤍#제주도 #제주 #제주도여행 #제주여행 #여행 #제주도맛집 #제주맛집 #맛집 #먹스타그램 #셀카 #셀스타그램 #셀피 #팔로우 #좋아요 #좋아요반사 #좋반 #소통 #selfie #follow #followforfollowback #likeforlikes #likeforfollow,2021-08-19,127,제주도 세화해변,"['#제주도', '#제주', '#제주도여행', '#제주여행', '#여행', '#제주도맛집', '#제주맛집', '#맛집', '#먹스타그램', '#셀카', '#셀스타그램', '#셀피', '#팔로우', '#좋아요', '#좋아요반사', '#좋반', '#소통', '#selfie', '#follow', '#followforfollowback', '#likeforlikes', '#likeforfollow']"
내 영혼은 별이 되었다고 한다,2021-08-18,44,,[]
먹는게 남는거! 물론 살로....🤦‍♀️#제주도#맛집#제주도맛집#흑돼지#명리동식당#작년#그때가맛있었어#해심가든#우진해장국#자매국수#다들#웨이팅#심하네#기다리다가#지친다#2PM#그래도#다맛있어#yummy#여름휴가,2021-08-11,10,제주도,"['#제주도', '#맛집', '#제주도맛집', '#흑돼지', '#명리동식당', '#작년', '#그때가맛있었어', '#해심가든', '#우진해장국', '#자매국수', '#다들', '#웨이팅', '#심하네', '#기다리다가', '#지친다', '#2PM', '#그래도', '#다맛있어', '#yummy', '#여름휴가']"
이가격실화??갈치조림정식이 1만원.직접만든 도토리묵반찬에~~부실한 반찬이아닌 김치부터 모든 밑반찬을 직접만드심👍#제주가성비맛집#보말칼국수 또한 찐😍이건 꼭 먹어야해😋도민들사이에서만 쉬쉬거리며 유명한 #제주도민맛집.🔹️상호:#보리밥과수제비.🔹️아침식사가능단체예약문의 📞064-721-1239.🔹️오전8~오후8시까지 영업     (재료소진시 조기마감).🔹️제주시 가령로 61-1..#제주맛집 #제주도맛집 #제주공항근처맛집 #제주공항맛집 #제주갈치조림맛집 #제주도갈치조림 #제주동문시장맛집 #제주보말칼국수 #보말칼국수맛집 #갈치조림맛집 #제주공항아침식사 #동문시장맛집 #제주시맛집추천 #제주도공항맛집 #제주도갈치맛집 #제주도갈치조림맛집 #제주도보말칼국수 #제주보말칼국수맛집 #제주맛집추천 #탑동맛집 #제주시아침식사 #제주아침맛집 #용두암맛집,2021-08-19,7,,"['#제주가성비맛집', '#보말칼국수', '#제주도민맛집.🔹️상호:', '#보리밥과수제비.🔹️아침식사가능단체예약문의', '#제주맛집', '#제주도맛집', '#제주공항근처맛집', '#제주공항맛집', '#제주갈치조림맛집', '#제주도갈치조림', '#제주동문시장맛집', '#제주보말칼국수', '#보말칼국수맛집', '#갈치조림맛집', '#제주공항아침식사', '#동문시장맛집', '#제주시맛집추천', '#제주도공항맛집', '#제주도갈치맛집', '#제주도갈치조림맛집', '#제주도보말칼국수', '#제주보말칼국수맛집', '#제주맛집추천', '#탑동맛집', '#제주시아침식사', '#제주아침맛집', '#용두암맛집']"
"지난 며칠간 풍정사계를 찾으셨지만 맛보지 못한 손님들께 다시한번 사죄의 말씀 드립니다😭😅😭오늘 이 귀한 풍정사계를 넉넉히 채워뒀어요🙏🏻언제 또 소진될지 모르니 얼른 오셔서 드셔보세요☺️포장 하실 때 풍정사계도 포장 가능하십니다!아참 그리고 우려했던 일이 생각보다 빨리 발생했어요..그래서 앞으로 예약은 예약금을 받고 진행 하도록 하겠습니다..😞그럴일은 없을거라 생각 했건만....곧 새로 공지 올리도록 하겠습니다🥶오늘도 5시부터 오픈하고 당분간 걸리두기 4단계로 최대 인원이 2인 까지밖에 안되니 참고 부탁 드릴께요!!포장은 미리 전화로 주문 주세요😉항상 감사합니다🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️🙏🏻🙏🏻🙏🏻👾사진은 전설의 대통령상 풍정사계 입니다👾-술을 드시지 않는 손님은 포장 부탁드립니다😉-영업시간 중에는 DM보다는 전화가 빠릅니다😉❗️8시 이후에는 재고 확인 차 전화 한번 주시고 오시면 더 좋을것 같습니다❗️🙏🏻오늘도 열심히 최선을 다 하겠습니다🙏🏻❗️인손의 정기 휴무일은 매주 일, 월요일이에요❗️영업시간은 오후5시부터 11시까지,🙏🏻재료가 떨어지고 늦은밤 손님이 끊기면 일찍 마감할 때도 있습니다🙏🏻🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️항상 감사합니다🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️🎁포장 문의 환영 입니다🎁🍻한잔 하러 오셔요🍻포장 및 기타 문의는010-4324-7733으로 문자 부탁드려요!감사합니다🙏🙏🤖🤖👨🏻‍🎤👨🏼‍🍳💃🕺🎶제주시 구좌읍 세화4길 10 1층 인손🍺저녁 술 시간⏰오후 5시 ~ 11시#세화#제주맛집#구좌맛집#김녕맛집#세화맛집#인손#세화술집#세화혼술#제주혼술#세화밥집#세화떡볶이#세화야식#세화참치#제주참치#제주도참치#구좌참치#세화가볼만한곳#참다랑어#혼마구로#세화횟집#세화심야식당#세화딱새우#딱새우회#세화딱새우회#제주가볼만한곳#딱새우포장#풍정사계",2021-08-19,136,인손,"['#세화', '#제주맛집', '#구좌맛집', '#김녕맛집', '#세화맛집', '#인손', '#세화술집', '#세화혼술', '#제주혼술', '#세화밥집', '#세화떡볶이', '#세화야식', '#세화참치', '#제주참치', '#제주도참치', '#구좌참치', '#세화가볼만한곳', '#참다랑어', '#혼마구로', '#세화횟집', '#세화심야식당', '#세화딱새우', '#딱새우회', '#세화딱새우회', '#제주가볼만한곳', '#딱새우포장', '#풍정사계']"
".💙 구좌 ""제주모랑"" 💙사장님들이 손수 만든 수제소품들이 가득~좋은향이 가득한 구좌의 예쁜 소품샵이야　제주스럽고 아기자기한 소품도 많고다양한 향의 디퓨저 맛집으로 핫함👀❣감성충전하러 가기 딱이쟈나,,🎀@세화해변 근처니까 꼭 들러볼것!📌저장필수　　✅제주시 구좌읍 세화리 구좌로 48✅010-2779-2947✅@Jejumorang　　#제주모랑 #제주소품샵 #세화소품샵 #제주기념품 #제주기념품샵 #구좌읍소품샵 #제주선물가게 #제주소품샵투어 #제주기념품가게 #제주선물추천 #제주시소품샵 #제주여행선물 #제주여행선물추천 #제주여행 #제주핫플 #제주가볼만한곳 #제주도소품샵 #세화가볼만한곳 #제주맛집 #제주도맛집 #서귀포맛집 #제주카페 #서귀포카페",2021-08-18,"1,190",,"['#제주모랑', '#제주소품샵', '#세화소품샵', '#제주기념품', '#제주기념품샵', '#구좌읍소품샵', '#제주선물가게', '#제주소품샵투어', '#제주기념품가게', '#제주선물추천', '#제주시소품샵', '#제주여행선물', '#제주여행선물추천', '#제주여행', '#제주핫플', '#제주가볼만한곳', '#제주도소품샵', '#세화가볼만한곳', '#제주맛집', '#제주도맛집', '#서귀포맛집', '#제주카페', '#서귀포카페']"
제주산 글자만 봐도 💕#맛있는맛#이맛모르는사람없게해주세요🙏 #제주맛집#떡볶이맛집#제주섬떡볶이#제주섬떡볶이홈키트 #그리운제주도🌴#내돈내산_찐후기,2021-08-19,2,,"['#맛있는맛', '#이맛모르는사람없게해주세요🙏', '#제주맛집', '#떡볶이맛집', '#제주섬떡볶이', '#제주섬떡볶이홈키트', '#그리운제주도🌴', '#내돈내산_찐후기']"
제주도에서 처음 먹어본 자리돔회랑 구이🐟  가시까지 다 먹었어야해서 조금 힘들었지만 새로운 경험이였다 광어같으면서도 좀 더 잘게 씹히는 느낌?! 구이도 엄청 부드럽게 씹힌다 #자리돔횟집 #자리돔구이 #자리돔 #제주맛집 #제주도 #제주도여행 #제주횟집 #제주도맛집 #모슬포맛집 #모슬포,2021-08-19,0,부두식당,"['#자리돔횟집', '#자리돔구이', '#자리돔', '#제주맛집', '#제주도', '#제주도여행', '#제주횟집', '#제주도맛집', '#모슬포맛집', '#모슬포']"
제주먹거리😘❤#흑돼지bbq ☆☆☆☆#제주약수터 ☆☆☆☆☆ #우정회센터 ☆☆☆ #표선해비치갓더라면 ☆☆☆ #신화돌담집 ☆ #스리슬_제주 #제주맛집,2021-08-19,1,,"['#흑돼지bbq', '#제주약수터', '#우정회센터', '#표선해비치갓더라면', '#신화돌담집', '#스리슬_제주', '#제주맛집']"
제주도 오면 꼭 들려서 구매하는 섬타르 선물세트!!너무 맛있어 ㅠㅠ 인생 타르트 찾았습니다#제주도카페#제주도맛집 #제주핫플 #제주공항근처카페 #jeju#jejudo #제주섬타르왔어요#제주타르트 #제주맛집 #제주카페#타르트맛집 #제주도여행 #제주공항카페 #섬타르#제주선물 #제주카페투어 #제주도카페추천 #제주도타르트#제주도카페맛집#제주시카페#제주공항근처맛집#제주도여행#좋아요맞팔#좋아요테러반사#맞팔환영#좋아요꾸욱#맞팔은댓#맞팔선팔환영,2021-08-19,0,,"['#제주도카페', '#제주도맛집', '#제주핫플', '#제주공항근처카페', '#jeju', '#jejudo', '#제주섬타르왔어요', '#제주타르트', '#제주맛집', '#제주카페', '#타르트맛집', '#제주도여행', '#제주공항카페', '#섬타르', '#제주선물', '#제주카페투어', '#제주도카페추천', '#제주도타르트', '#제주도카페맛집', '#제주시카페', '#제주공항근처맛집', '#제주도여행', '#좋아요맞팔', '#좋아요테러반사', '#맞팔환영', '#좋아요꾸욱', '#맞팔은댓', '#맞팔선팔환영']"
내 어린 날의 첫사랑이었다First love....#제주도 #마카롱 #돌카롱 #알록달록 #제주맛집 #맛있음 #어린날 #첫사랑,2021-08-19,3,,"['#제주도', '#마카롱', '#돌카롱', '#알록달록', '#제주맛집', '#맛있음', '#어린날', '#첫사랑']"
잔잔한곳 아름다운곳,2021-08-19,1,제주 남원리,[]
5년만에 다시 찾은 제주도지난번엔 3명~이번엔 4명~아이들들 보다 내가 더 긴장#제주시횟집 #섬횟집----#제주애월맛집#제주공항근처맛집#제주고등어조림#제주시횟집#서귀포횟집#도두섬횟집#용담해안도로맛집#jeju#신제주맛집#제주맛집#서귀포맛집,2021-08-19,0,,"['#제주시횟집', '#섬횟집----', '#제주애월맛집', '#제주공항근처맛집', '#제주고등어조림', '#제주시횟집', '#서귀포횟집', '#도두섬횟집', '#용담해안도로맛집', '#jeju', '#신제주맛집', '#제주맛집', '#서귀포맛집']"
"☑️상표등록 문제로 훈이네해장국 -> 채훈이네해장국으로 상호변경됩니다.☑️ 아주 신선한 선지가 큼지막하게 가득 들어간 #해장국 채훈이네는 해장국 #찐 맛집이죠😊 정성이 가득 들어간 해장국은 국물도 깊고 아낌없이 넣은 재료들도 양도 정말 푸짐하답니다 :)———————————————영업시간: 월~금 6:30 - 15:00토요일 휴무, 일요일 6:30 - 15:00last order: 14:30모든 메뉴 포장, 택배 가능———————————————#채훈이네해장국 #채훈이네고사리육개장 #짠내투어 #제주도 #제주 #고사리육개장택배 #신창맛집 #한경면맛집 #제주도맛집 #제주맛집 #제주도맛집추천 #제주맛집추천 #제주도가볼만한곳 #제주가볼만한곳 #제주도민맛집 #제주도민 #제주일상 #제주도먹방 #제주도그램 #제주해장국 #해장국맛집 #찐맛집 #좋반 #소통 #소통해요 #소통환영 #소통스타그램 #좋반테러",2021-08-19,16,,"['#해장국', '#찐', '#채훈이네해장국', '#채훈이네고사리육개장', '#짠내투어', '#제주도', '#제주', '#고사리육개장택배', '#신창맛집', '#한경면맛집', '#제주도맛집', '#제주맛집', '#제주도맛집추천', '#제주맛집추천', '#제주도가볼만한곳', '#제주가볼만한곳', '#제주도민맛집', '#제주도민', '#제주일상', '#제주도먹방', '#제주도그램', '#제주해장국', '#해장국맛집', '#찐맛집', '#좋반', '#소통', '#소통해요', '#소통환영', '#소통스타그램', '#좋반테러']"
.제주 핫플레이스 콧수염 카페 😊옥상 빈백 정원바다 뷰와 편안한 빈백 소파여심 저격 피크닉월정 바다가 한눈에 들어오는 야외 테라스까지 준비되어 있어요 ☕️🧺🐕제주시 구좌읍 해맞이해안로 406 카페콧수염070-4131-8880매일 모든 메뉴 sold-out 되므로 선착순 판매합니다.예쁜 사진 남겨주셔서 감사합니다 🌷#제주도맛집 #함덕카페 #제주월정리 #제주피크닉 #서귀포맛집 #제주도선물 #월정리콧수염 #제주월정리카페 #제주해안도로 #제주맛집 #제주카페 #제주 #성산맛집 #세화카페 #제주도마카롱 #제주도 #월정리맛집 #제주도카페 #월정리 #월정리카페 #성산카페 #제주마카롱맛집 #제주도민맛집 #구좌읍카페 #서귀포카페 #제주도여행 #월정리카페콧수염 #함덕해수욕장 #함덕맛집 #제주시카페,2021-08-19,2,,"['#제주도맛집', '#함덕카페', '#제주월정리', '#제주피크닉', '#서귀포맛집', '#제주도선물', '#월정리콧수염', '#제주월정리카페', '#제주해안도로', '#제주맛집', '#제주카페', '#제주', '#성산맛집', '#세화카페', '#제주도마카롱', '#제주도', '#월정리맛집', '#제주도카페', '#월정리', '#월정리카페', '#성산카페', '#제주마카롱맛집', '#제주도민맛집', '#구좌읍카페', '#서귀포카페', '#제주도여행', '#월정리카페콧수염', '#함덕해수욕장', '#함덕맛집', '#제주시카페']"
안녕하세요. 제주최대규모 럭셔리가라오케룸 파티24실장 정원실장입니다! 1.제주도 최대규모 룸40개2.아가씨 최대규모 보유(100명) 3.최고 멋진 모델급 아가씨 항시대기4.최고사이즈로 무조건 초이스4.강남최고DJ 공연팀 항시대기*최고의 서비스로 당신을 최고로 만들어드립니다~^^정원실장 010 8933 1012,2021-08-19,0,Jeju,[]
엄마아빠동생 모두 맛있게 먹은 제주도 크로플 맛집 '율'돌아다니면서 간식으로 먹기 너무 좋았다🥐#크로플 #제주도크로플 #율 #제주도크로플맛집 #제주도빵집 #제주도빵 #제주맛집 #제주도 #제주도여행 #제주도맛집 #제주여행,2021-08-19,3,Jeju,"['#크로플', '#제주도크로플', '#율', '#제주도크로플맛집', '#제주도빵집', '#제주도빵', '#제주맛집', '#제주도', '#제주도여행', '#제주도맛집', '#제주여행']"
⠀#제주도 #스시마씸 #고등어회 ❣️⠀⠀앨범 보다가 과거 회상하기!!!제주도가면 꼭 해변에서 술한잔😊⠀바다 바라보면서 회에 술한잔😊⠀그게 바로 최고의 힐링이쥬👊🏻⠀⠀스시마씸에서 포장해서 ⠀해변으로 달려가깅😆😆⠀⠀첨 도전해 본 고등어회였는데⠀어찌나 맛있돈징..❣️⠀술이 아주 술술 넘어가는 맛🐟⠀#소주 에 토닉워터 태워 마시면달달하니 아쥬 술술 넘어갑니당😊😊⠀또 제주도가서 힐링하구싶네용🏖,2021-08-19,32,제주,"['#제주도', '#스시마씸', '#고등어회', '#소주']"
시오빵🥐,2021-08-19,1,빵귿,[]
-동화속같았던 예쁜 공간 🤍디저트를 너~~무 맛있게 먹어서돌아오는 날 포장해오고 싶었는데여름 휴가가 시작되던 날이라 너무 아쉬웠어요 !제주 가시는 고객님들 여기 꼬옥 들러주셔요..🤍🤍#5l2f #제주카페 #제주카페추천,2021-08-19,63,오엘이에프커피,"['#5l2f', '#제주카페', '#제주카페추천']"
Think about better bagel 🥯 #베이글림림 #월정베이글 #pla컵 #생분해빨대 #생분해컵#제주 #림림베이글#제주베이글#제주카페#제주여행#제주맛집#제주동쪽#구좌읍#월정맛집#화덕베이글#월정아침#월정카페#서퍼#서퍼맛집#oven_brick_bagel#think_about_better_bagel#bagelrimrim#surfandhaveabagel,2021-08-19,0,베이글림림,"['#베이글림림', '#월정베이글', '#pla컵', '#생분해빨대', '#생분해컵', '#제주', '#림림베이글', '#제주베이글', '#제주카페', '#제주여행', '#제주맛집', '#제주동쪽', '#구좌읍', '#월정맛집', '#화덕베이글', '#월정아침', '#월정카페', '#서퍼', '#서퍼맛집', '#oven_brick_bagel', '#think_about_better_bagel', '#bagelrimrim', '#surfandhaveabagel']"
"#맥키쉬 🐻-🧀 브라운치즈 휘낭시에안 그래도 맛있는 맥낭시에+브라운치즈 조합은 역시 맛없없🧡 그런데 이상하게 기대를 1도 안하고 먹었었던 고메버터 휘낭시에랑 피칸무화과 휘낭시에가 충격적으로 맛있어서 그런가 아직 최애는 요 두 맥낭셰,, 🖤 흑임자 푸딩신메뉴로 흑임자 푸딩이 있길래 주문해볼까 고민하다가 그냥 아메리카노 시켰는데 사쟌님이 주셔따,,😳🧡 한 입 먹고 핵꼬수운 흑임자크림+견과류에 두 눈 번쩍 뜨이는 맛.. 너무 달지도 않고 포만감도 있어서 간단한 아침식사로도 넘 좋을 듯!! 할매입맛이라면 꼭 드셔봤음 좋겠댜,, 🫓 갈레트 부르통요것도 게릴라로 구웠다면서 주셨는데 방금 나온 구움과자는 넘무 맛있는 것.. 버터링이나 사브레st 과자 좋아하시면 맛있게 드실 듯..! 그만큼 버터맛 뿜뿜한 디젙🌼-..........#제주도맛집 #제주도카페 #제주맛집 #제주카페 #제주도카페추천 #제주도맛집추천 #제주시카페 #제주시맛집 #화북카페 #화북맛집 #삼양맛집 #삼양카페 #제주신상카페 #신상카페 #카페스타그램 #제주도 #제주 #제주도민맛집 #제주도민 #제주일상 #제주디저트 #제주도가볼만한곳 #제주도핫플레이스 #제주도핫플 #제주핫플 #제주살이 #제주라이프 #제주도그램 #제주도카페투어",2021-08-19,4,제주시 화북동,"['#맥키쉬', '#제주도맛집', '#제주도카페', '#제주맛집', '#제주카페', '#제주도카페추천', '#제주도맛집추천', '#제주시카페', '#제주시맛집', '#화북카페', '#화북맛집', '#삼양맛집', '#삼양카페', '#제주신상카페', '#신상카페', '#카페스타그램', '#제주도', '#제주', '#제주도민맛집', '#제주도민', '#제주일상', '#제주디저트', '#제주도가볼만한곳', '#제주도핫플레이스', '#제주도핫플', '#제주핫플', '#제주살이', '#제주라이프', '#제주도그램', '#제주도카페투어']"
#뱃사공횟집 #제주맛집 #우럭조림,2021-08-19,1,,"['#뱃사공횟집', '#제주맛집', '#우럭조림']"
20210818 제주여행 2일차⛱🔹문개항아리-통해물라면 2인-한치튀김별점:⭐⭐⭐⭐해산물 너무 신선하고 생면도 맛있어요 국물도 시원하고 정말 고급스러운 맛이 나서 또 가고 싶어요 해장으로 아주 좋아용😆👍🏻🔹높은물가든-돼지 생갈비-김치찌개-비빔냉면별점:⭐⭐⭐⭐제주 로컬 맛집으로 추천받아서 다녀왔는데 양도 많고 밑반찬도 다 맛있었어요 특히 비빔냉면 양념이 너무 맛있어요😊👍🏻#제주여행 #제주맛집 #제주맛집추천 #문개항아리 #해물라면 #한치튀김 #높은물가든 #돼지생갈비 #비빔냉면 #안주 #안주스타그램 #집밥 #집밥스타그램 #맛스타 #맛스타그램 #먹소통 #먹스타 #먹스타그램 #맞팔 #소통 #먹팔 #선팔하면맞팔,2021-08-19,41,,"['#제주여행', '#제주맛집', '#제주맛집추천', '#문개항아리', '#해물라면', '#한치튀김', '#높은물가든', '#돼지생갈비', '#비빔냉면', '#안주', '#안주스타그램', '#집밥', '#집밥스타그램', '#맛스타', '#맛스타그램', '#먹소통', '#먹스타', '#먹스타그램', '#맞팔', '#소통', '#먹팔', '#선팔하면맞팔']"
#20210817이제 이런데 와도 줄서서 찍을 열정은 없고한적한 곳에서 후다닥😛#사계해변 #사계해안,2021-08-19,12,사계 해변,"['#20210817이제', '#사계해변', '#사계해안']"
"횟집은 항상 모든음식이 한번에 다 나오는게 아니라 사진찍기 너무 어려움; 그래두 매운탕까지 완전 우리스따〰️일, 물회에 진심이었던 아빠랑 오빠는 제주도 물회에 쬐끔 실망했지만 다른건 다 너무 맛있었음💛#jejutravel",2021-08-19,23,우정회센타,['#jejutravel']
ABCDEFG~ 🎶🎵🎶아크릴로 사부작 사부작 베이글 림림을 꾸며봅니다~ DIY 의 매력 ㅎㅎ베이글림림을 시작하고 ..태어나서 처음해보는 일들이 참 많아집니다. 그만큼 삶이 풍성해지고 있다는 이야기이겠죠?!! 앞으로 또 어떤일들이 새로이 기다리고 있을지 매일이 궁금한 하루하루입니다~ 💕#베이글림림 #월정베이글 #pla컵 #생분해빨대 #생분해컵#제주 #림림베이글#제주베이글#제주카페#제주여행#제주맛집#제주동쪽#구좌읍#월정맛집#화덕베이글#월정아침#월정카페#서퍼#서퍼맛집#oven_brick_bagel#think_about_better_bagel#bagelrimrim#surfandhaveabagel,2021-08-19,2,,"['#베이글림림', '#월정베이글', '#pla컵', '#생분해빨대', '#생분해컵', '#제주', '#림림베이글', '#제주베이글', '#제주카페', '#제주여행', '#제주맛집', '#제주동쪽', '#구좌읍', '#월정맛집', '#화덕베이글', '#월정아침', '#월정카페', '#서퍼', '#서퍼맛집', '#oven_brick_bagel', '#think_about_better_bagel', '#bagelrimrim', '#surfandhaveabagel']"
애월 빈티지펍 다빈장 오픈 합니다9월 한 달 전 메뉴 10% DC 놓치지 않을 거예요🤩,2021-08-19,,제주도 애월읍,[]
우울한게 하루이틀 일은 아니지만오늘은 더욱더 그래서..,2021-08-19,17,,[]
많은 변화가 있었던 이번 여름이랑 나와 함께한 제주🌿 생각 많이 하는 버릇도 버리자 수현아 파이토 :),2021-08-18,395,풀베개,[]
#평대홀라인 #홀라인평대에서 해수욕하고 무조건 홀라인!하루전 네이버 예약하면 샤워+음료+라운지이용 1만원현장결제는 1.5만원샤워시설도 깔끔하고 수건도 제공해줘서 진짜 편하고 좋음(요즘 코로나가 심해져서 샤워는 이용 안된다고 하네요😭)미리 전화로 문의하시면 좋을것 같아요!#제주 #제주도 #제주새댁 #제주살이 #제주도여행 #제주여행 #제주일상 #제주라이프 #맛스타그램 #먹스타그램 #제주도맛집 #제주맛집 #도민추천 #맛집 #제주도맛집추천 #제주맛집 #맛집추천 #카페 #제주카페 #제주카페추천 #홀라인제주 #평대해변 #평대리 #평대샤워장,2021-08-13,11,평대홀라인,"['#평대홀라인', '#홀라인평대에서', '#제주', '#제주도', '#제주새댁', '#제주살이', '#제주도여행', '#제주여행', '#제주일상', '#제주라이프', '#맛스타그램', '#먹스타그램', '#제주도맛집', '#제주맛집', '#도민추천', '#맛집', '#제주도맛집추천', '#제주맛집', '#맛집추천', '#카페', '#제주카페', '#제주카페추천', '#홀라인제주', '#평대해변', '#평대리', '#평대샤워장']"
"#🐙...#repost @baejigeunhan.table @repost.user좋은 아침입니다🤗오늘은 며칠 전 '도시어부' 라는 TV프로그램에나왔던 제주 한치를 소개할께요♡.'한치가 쌀밥이라면 오징어는 보리밥이고, 한치가 인절미라면 오징어는 개떡이다' 라는 제주도에서 속담처럼 내려오는 이야기로 모양과 생김새가 엇비슷하고 실제로 같은 오징어 종류지만 한치는 '한 수 위'대접을 받는다고 하는데요. 씹히는 맛이 훨씬 더 부드럽고 감칠맛이 나는육질이 쫄깃한 청정 제주 한치를 소개합니다🐙.어획된 한치를 내장과 껍질을 제거후 크기별로 선별해 급냉후 진공포장해서 산지의 신선함을 그대로 보내드려요:).여름 한철에만 맛있게 드실수 있는 한치를 꼭 꼭 만나보세용😋😋😋😋😋...👆구매는 프로필 URL의 '베지근한 식탁'스토어팜을 통해 구매 가능하세요🍊",2021-08-12,91,제주도 Jeju Island,"['#🐙...', '#repost']"
"좋은 아침입니다🤗오늘은 며칠 전 '도시어부' 라는 TV프로그램에나왔던 제주 한치를 소개할께요♡.'한치가 쌀밥이라면 오징어는 보리밥이고, 한치가 인절미라면 오징어는 개떡이다' 라는 제주도에서 속담처럼 내려오는 이야기로 모양과 생김새가 엇비슷하고 실제로 같은 오징어 종류지만 한치는 '한 수 위'대접을 받는다고 하는데요. 씹히는 맛이 훨씬 더 부드럽고 감칠맛이 나는육질이 쫄깃한 청정 제주 한치를 소개합니다🐙.어획된 한치를 내장과 껍질을 제거후 크기별로 선별해 급냉후 진공포장해서 산지의 신선함을 그대로 보내드려요:).여름 한철에만 맛있게 드실수 있는 한치를 꼭 꼭 만나보세용😋😋😋😋😋...👆구매는 프로필 URL의 '베지근한 식탁'스토어팜을 통해 구매 가능하세요🍊",2021-08-12,22,제주도 Jeju Island,[]
파란맛 좋아하네💙 #노형수퍼마켙,2021-07-10,152,제주 노형수퍼마켙,['#노형수퍼마켙']
